categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
1885,1,A RIVER RUNS THROUGH THEM,(Alex: We want you to name the river in...),Geography,Bodies of Water
1891,2,INTERNATIONAL SPORTS,,Sports,Competition
1897,1,FOOD FOR THOUGHT,,Culture,Food & Drink
1904,2,TV SITCOM THEME SONGS,,Entertainment,Television
1911,1,NOVELS,,Language,Literature
1915,2,CONSTITUTIONAL AMENDMENTS,,Politics,Government
1917,2,LOW CUT GENES,,Science,Health
1928,2,ON THE ROAD WITH JEOPARDY!,,Geography,Cities
1935,1,STATE CAPITALS,,Geography,Cities
1937,1,DISNEY MOVIES,,Entertainment,Movies & Film
1944,2,DAYS OF THE YEAR,,Culture,Events
1948,1,PENNSYLVANIA,,Geography,Cities
1953,1,READING,,Language,Literature
1954,2,CLASSICAL MUSIC,,Music,Classical Music
1955,2,'90s MOVIES,,Entertainment,Movies & Film
1962,1,GAME SHOWS,,Entertainment,Games
1964,1,THE 50 STATES,,Geography,States
1971,2,YOU HAD TO EXPECT OPERA,,Culture,Theatre
1972,2,LONG WORDS,,Language,Words & Word Play
1973,3,THE WORLD OF ART,,Culture,Art
1977,1,STATE INSECTS,,Geography,States
1990,1,SLOGANEERING,,Business,Companies
1991,1,THE  TIME  100,(Alex: The world's most influential people according to the magazine.),Language,Literature
1995,2,WRITERS ON FILM,,Language,Literature
2001,1,"IT'S A MAN, BABY!",,Entertainment,Movies & Film
2012,3,VICE PRESIDENTS,,Politics,Presidents
2015,1,IT BORDERS ONLY ONE OTHER COUNTRY,,Geography,Countries
2017,1,I'M A WOMAN'S MAN,,History,Famous Women
2023,2,GOVERNORS,,Politics,Government
2028,1,AMERICAN LIT,,Language,Literature
2035,2,50 CENT,,Other,Money
2037,2,THE KIDS LOVE THEIR MUSIC,,Music,Contemporary Music
2038,3,U.S. STATES,,Geography,States
2042,1,OFFICIAL STATE STUFF,,Geography,States
2047,2,TREES,,Nature,Trees
2048,2,"HEY, 4 As!","(Alex: Each correct response will have 4 of the letter ""A"" in it.)",Language,Words & Word Play
2050,2,LET'S EAT,,Culture,Food & Drink
2054,1,THE U.S. PRESIDENT WHO...,,Politics,Presidents
2059,2,'60s NO. 1 HITS,,Music,Contemporary Music
2061,2,MEAT & POTATOES,,Culture,Food & Drink
2065,1,MAJOR MUSICAL WORKS,,Music,Classical Music
2073,2,THE PRODUCE DEPARTMENT,,Culture,Food & Drink
2074,2,Rx,,Language,Words & Word Play
2075,2,ARTISTIC WOMEN SPEAK,,History,Famous Women
2080,1,COLORS EN ESPAÑOL,,Other,Colors
2085,2,QUOTHE THE FILM,,Entertainment,Movies & Film
2086,2,"ART ""C""",,Culture,Art
2087,2,CORPORATE NAME ETYMOLOGY,,Business,Companies
2090,3,WORD ORIGINS,,Language,Words & Word Play
2093,1,EUROPEAN CUISINE,,Culture,Food & Drink
2095,1,LAW SCHOOL,,Politics,Law
2098,2,I'VE WON AN OSCAR & AN EMMY,,Entertainment,The Oscars
2099,2,NEW HAMPSHIRE,,Other,Flags
2101,2,MUSICAL INSTRUMENTS,,Culture,Theatre
2105,1,"""I"" TUNES",,Music,Contemporary Music
2110,2,1950s MOVIES,,Entertainment,Movies & Film
2112,2,ALL THE KING'S MEN,,Politics,World Leaders
2120,1,HAIL TO THE CHIEF,,Politics,Presidents
2130,1,"GEOGRAPH""Y""",(Alex: Each correct response will end with the letter Y.),Geography,Countries
2131,1,TELEVISION,,Entertainment,Television
2132,1,REQUIRED READING,,Language,Literature
2134,1,YOU DO THE MATH,,Other,Numbers & Number Play
2136,2,THE SOLAR SYSTEM,,Science,Outer Space
2138,2,BALLET,,Culture,Theatre
2141,2,QUOTATIONS,,Language,Literature
2144,1,1970s ROCK,,Music,Contemporary Music
2146,1,OLD NAMES ON THE MAP,,Geography,Countries
2151,2,BRIDGING THE LITERARY GAP,,Science,Engineering
2152,2,LET’S GET SMALL,,Language,Words & Word Play
2156,1,THE WAR OF 1812,,History,War
2160,1,STATE SONGS,,Geography,States
2163,2,ALBUMS,,Music,Contemporary Music
2169,1,THE NATIONAL PARK SYSTEM,,Nature,Parks
2181,3,NATIONAL CAPITALS,,Geography,Cities
2182,1,LANGUAGES,,Language,Languages
2184,1,WORLD WAR I,,History,War
2185,1,HANDY TECHNOLOGY,,Business,Companies
2190,2,THE PROM QUEEN,,History,Monarchies
2191,2,PARTY ANIMALS,,Nature,Zoology
2196,1,DISNEY CHANNEL,,Entertainment,Movies & Film
2197,1,"NUMBER, PLEASE",,Other,Numbers & Number Play
2198,1,JEWELRY,,Culture,Fashion
2201,2,OUR FOUNDING FATHERS,,History,Ships & Sailors
2202,2,ANIMATED MOVIES,,Entertainment,Movies & Film
2209,1,POP MUSIC,,Music,Contemporary Music
2210,1,THE INTERNET,,Language,Letters & Letter Play
2211,1,STATE GOVERNORS,,Politics,Government
2212,1,LET'S CELEBRATE!,,Culture,Events
2215,2,COOL MOVIES,,Entertainment,Movies & Film
2218,2,ICE CREAM,(Alex: What do I want?  I want...),Culture,Food & Drink
2220,3,STATE CAPITALS,,Geography,Cities
2222,1,PLAY THIS,,Entertainment,Games
2228,2,SPORTS ZONE,,Sports,Competition
2230,2,WORLD LEADERS,,Geography,Countries
2238,1,THEY'VE BEEN IN YOUR DEN,,Entertainment,Television
2242,2,LOOK WHO'S TALKING,,Language,Literature
2243,2,STATE PARKS,,Geography,States
2246,3,FILMS & AUTHORS,,Entertainment,Movies & Film
2247,1,FICTIONAL CHARACTERS,,Language,Literature
2248,1,KID'S TOUGH,,Entertainment,Movies & Film
2251,1,WHAT PLANET ARE YOU FROM?,,Science,Outer Space
2255,2,"""A"" IN GEOGRAPHY",,Geography,Countries
2260,1,BIBLE HEROES,,Religion,God & Gods
2261,1,MUSIC TO YOUR EARS,,Music,Contemporary Music
2262,1,LET'S PLAY A GAME!,,Entertainment,Games
2264,1,EAT WELL,,Culture,Food & Drink
2266,2,ASIAN BODIES OF WATER,,Geography,Bodies of Water
2271,2,WORD UP!,,Language,Words & Word Play
2279,2,CLASSICAL MUSIC,,Music,Classical Music
2283,2,AFRICAN-AMERICAN LIT,,Language,Literature
2286,1,MUSICAL INSTRUMENT ORIGINS,,Culture,Theatre
2292,2,TOUGH ISLANDS,,Geography,Islands
2293,2,TONY WINNERS OF THE '40s,,Entertainment,The Oscars
2298,3,PROFESSIONAL SPORTS,,Sports,Teams
2299,1,THE FATHER OF HIS COUNTRY,,Geography,Cities
2300,1,NO LONGER AN OLYMPIC SPORT,,Sports,Competition
2307,2,WOMEN,,History,Famous Women
2308,2,THE SILVER SCREEN,,Entertainment,Movies & Film
2318,2,ARTISTS & THEIR WORKS,,Culture,Art
2319,2,THE FILM VAULT,,Entertainment,Movies & Film
2327,1,BASKETBALL,,Sports,Teams
2329,1,LAS VEGAS HISTORY,,Other,Hotels
2335,2,HEAD FOR THE HILLS!,,Geography,Cities
2337,3,AFTER THE PRESIDENCY,,Politics,Presidents
2342,1,CONVERSIONS,,Science,Measurements
2347,2,BIRDS,,Nature,Birds
2348,2,IT'S ALL POLITICS,,Politics,Government
2351,1,LITERARY ANIMALS,,Nature,Zoology
2356,1,"""WILL"" OF THE PEOPLE",,Language,Literature
2358,2,MAY FLOWERS,,Nature,Plants
2359,2,ITALIAN CITIES,,Geography,Cities
2364,1,FILM NOIR,,Entertainment,Movies & Film
2368,1,Y TO K,"(Alex: Each response will begin with the letter ""Y"" & end with ""K"")",Entertainment,Television
2375,2,BEFORE & AFTER,,Politics,Law
2377,1,SPACE EXPLORATION,,Science,Outer Space
2378,1,THE OSCARS,,Entertainment,The Oscars
2380,1,COUNTRIES' HIGHEST POINTS,,Geography,Mountains
2385,2,FASHION HISTORY,,Culture,Fashion
2388,2,SHEIK'S PEER,,History,Monarchies
2390,1,EUROPEAN COUNTRIES,,Geography,Countries
2401,2,FREE SPEECH,,Language,Words & Word Play
2407,1,LET'S PLAY POST OFFICE,,Other,Stamps
2420,1,WHAT'S THAT SOUND?,,Geography,Islands
2423,2,NEWMAN'S OWN,,Entertainment,Movies & Film
2426,2,ITALIAN,,Language,Words & Word Play
2427,2,DRESSING,,Culture,Fashion
2429,1,ZOOLOGY,,Nature,Zoology
2430,1,RECENT CINEMA,,Entertainment,Movies & Film
2435,2,CANADIAN FLAGS,,Other,Flags
2436,2,POP SINGERS ON BROADWAY,,Entertainment,Television
2438,2,BRAIN TEASE,,Science,Health
2448,2,COMPOSERS,,Music,Classical Music
2449,2,SPORTS STARS,,Sports,Competition
2450,2,DEM BONES,,Science,Anatomy
2457,1,NUTS!,,Culture,Food & Drink
2461,2,"THE ""GOOD"" BOOK",,Language,Literature
2462,2,MUSICALS!,,Culture,Theatre
2465,2,THE ONE & ONLY,,Entertainment,Television
2467,3,BUSINESS & INDUSTRY,,Entertainment,Internet
2468,1,TWIN PEAKS,"(Alex: For the first category, we are going to give you the [*]; you have to identify the mountain range of which they are a part...)",Geography,Mountains
2470,1,THOU ART DA MAN!,,Religion,God & Gods
2474,2,LITERATURE,,Language,Literature
2480,3,FROM MOVIE TO MUSICAL,,Culture,Theatre
2482,1,SPORTS LEGENDS,,Sports,Competition
2484,1,THE GONE WITH THE WIND MOVIE MUSEUM,(Alex: Which is here in Atlanta.),Culture,Museums
2485,1,FOREWORDS,,Language,Literature
2489,2,WORDS FOR WORDS,,Language,Words & Word Play
2492,2,ALL ABOUT THE PRESIDENCY,[Clues given by former president Jimmy Carter from the Carter Center in Atlanta.],Politics,Government
2495,1,STATE FLAGS,,Other,Flags
2497,1,YOU'VE GOT TO FIGHT,,History,War
2500,2,AFRICAN-AMERICAN AUTHORS,,Language,Literature
2501,2,THE WORLD SERIES,,Entertainment,Television
2504,2,LAND ANIMALS,,Nature,Zoology
2506,3,MATH WORDS,,Language,Words & Word Play
2507,1,U.S. RIVERS,,Geography,Bodies of Water
2513,2,AUSTRALIAN STATES,,Geography,States
2514,2,WRITERS ON FILM,,Entertainment,Movies & Film
2515,2,COLLEGES & UNIVERSITIES,,Other,Colleges & Universities
2519,3,FAMOUS WOMEN,,Entertainment,Magazines & Newspapers
2522,1,WEBSITES,,Entertainment,Internet
2523,1,2 WORDS IN ONE,,Language,Words & Word Play
2526,2,20th CENTURY AUTHORS,,Language,Literature
2527,2,MUSICAL THEATRE,,Culture,Theatre
2529,2,ELEMENTAL ETYMOLOGIES,,Science,Chemistry
2532,3,THE 50 STATES,,Geography,States
2533,1,PEOPLE IN SPACE,,Science,Outer Space
2534,1,"HAIL, HAIL ROCK 'N' ROLL",,Music,Contemporary Music
2536,1,FOOD & DRINK,,Culture,Food & Drink
2539,2,PEOPLE IN SPACE FILMS,,Entertainment,Television
2541,2,TOUGH STUFF,,Sports,Teams
2543,2,PLAY STATION,,Culture,Theatre
2548,1,FANDEMONIUM,,Sports,Teams
2549,1,FORTUNE 500 COMPANIES,,Business,Companies
2553,2,20th CENTURY WOMEN,,Language,Literature
2555,2,BALLET,,Culture,Theatre
2562,1,AMERICAN COUNTIES,,Geography,States
2565,2,SHIPS,,History,Ships & Sailors
2566,2,THE MUSICAL DR. IS IN,,Music,Contemporary Music
2574,1,"MONEY, MONEY, MONEY",,Other,Money
2575,1,I'VE GOT SUPERNATURAL POWERS,,Religion,God & Gods
2577,1,GAME OVER,,Entertainment,Games
2579,2,MOVIE MUSICALS,,Culture,Theatre
2580,2,METER MAIDS,,Language,Literature
2586,1,TV TEENS,,Entertainment,Television
2593,2,NONPOTENT POTABLES,,Culture,Food & Drink
2596,2,VOCABULARY,,Language,Words & Word Play
2597,3,IN THE NEWS,,Science,Outer Space
2599,1,GOLFERS,,Sports,Competition
2602,1,YOU-PHEMISMS,,Language,Words & Word Play
2605,2,IT'S TIME FOR TIME,,Culture,Events
2608,2,AMERICAN AUTHORS,,Language,Literature
2609,2,WORDPLAY,,Language,Words & Word Play
2616,1,FOOD STUFF,,Culture,Food & Drink
2618,2,"""B"" ACTORS",,Entertainment,Movies & Film
2621,2,DOGS,,Nature,Pets
2623,3,LITERARY TITLE OBJECTS,,Language,Literature
2626,1,CHARACTERS IN MUSICALS,,Culture,Theatre
2630,2,STATE BORDERS,,Geography,States
2631,2,INTELLIGENT FILMS,,Entertainment,Movies & Film
2637,1,ANIMALS,,Nature,Zoology
2638,1,GEORGIA SONGS,,Music,Contemporary Music
2643,2,SOUTHERN LIT,,Language,Literature
2645,2,COUNTRIES OF THE WORLD,,Geography,Countries
2647,2,MUSIC APPRECIATION,,Music,Classical Music
2650,1,WAAAY DOWN SOUTH,,Geography,Islands
2651,1,TELEVISION,,Entertainment,Television
2654,1,A NOVEL CATEGORY,,Language,Literature
2656,2,JACOBEAN DRAMA,,Language,Literature
2657,2,COCA-COLA,,Culture,Food & Drink
2658,2,HOLIDAYS & OBSERVANCES,,Culture,Events
2659,2,WOMEN,,History,Famous Women
2664,1,NEW GAME SHOWS?,,Entertainment,Games
2665,1,ANATOMY,,Science,Health
2666,1,U.S. STAMPS,,Other,Stamps
2667,1,VOCABULARY,,Language,Words & Word Play
2673,2,AFRICAN-AMERICAN LIT,,History,Famous Women
2677,1,ROCK 'N' ROLL HISTORY,,Music,Contemporary Music
2685,2,FOOD-O,(Alex: Each correct response will end in the letter O.),Culture,Food & Drink
2695,2,ART & ARTISTS,,Culture,Art
2697,2,DRUNK ON SHAKESPEARE,,Language,Shakespeare
2701,3,MOVIE VILLAINS,,Entertainment,Movies & Film
2702,1,FAMOUS TREATIES,,History,War
2703,1,ALBUMS,,Music,Contemporary Music
2705,1,MOTION IN POETRY,,Language,Literature
2709,2,A STOCKPILE,,Business,Companies
2711,2,ADD A LETTER,,Language,Letters & Letter Play
2713,2,"I GO BY ""AL""",,Geography,Cities
2714,3,THE 1850s,,Language,Phrases
2716,1,NHL LOGOS,,Sports,Teams
2719,1,PRETTY BIRDIES,,Nature,Birds
2728,1,FIRST NOVELS,,Language,Literature
2730,1,LESSER-KNOWN MUSICALS,,Culture,Theatre
2732,1,IT'S A DOGGY DOG WORLD,,Nature,Pets
2735,2,TELEVISION,,Entertainment,Television
2739,2,ADJECTIVES,,Language,Words & Word Play
2744,1,LITERARY QUOTES,,Language,Literature
2748,2,CAPITOL RECORDS,,Music,Contemporary Music
2751,2,COUNTRY NAME ORIGINS,,Geography,Countries
2753,3,BOOKS & AUTHORS,,Language,Literature
2756,1,NONFICTION,,Language,Literature
2757,1,I WRITE THE SONGS,,Language,Literature
2760,2,ROMAN HOLIDAY,,Religion,God & Gods
2766,3,BASEBALL HISTORY,,Sports,Teams
2767,1,FAMOUS PAINTINGS,,Culture,Art
2769,1,THE ANIMAL KINGDOM,,Nature,Zoology
2773,2,"""HOTEL""s",,Other,Hotels
2781,1,SPORTS SUPERSTARS,,Sports,Competition
2787,2,MOVIE ACTORS,,Entertainment,Movies & Film
2788,2,COLLEGES & UNIVERSITIES,,Other,Colleges & Universities
2794,1,HIDDEN DVD TREATS,,Entertainment,Movies & Film
2795,1,WATERCRAFT,,History,Ships & Sailors
2801,2,COLLEGE COLLAGE,,Other,Colleges & Universities
2803,2,CAPITAL PUNISHMENT,,Geography,Cities
2804,2,VOCABULARY,,Language,Words & Word Play
2806,1,U.S.A.,,Geography,States
2808,1,MUSICAL INSTRUMENTS,,Music,Classical Music
2809,1,THE POETRY OF LOVE,,Language,Literature
2815,2,HOW GREAT THOU ART,,Culture,Art
2819,1,THE BODY HUMAN,,Science,Anatomy
2820,1,DAVID SPADE & NEUTERED,,Entertainment,Television
2827,2,OPERA,,Culture,Theatre
2831,3,GEOGRAPHY,,Geography,Countries
2834,1,OLD MAN RIVER,,Geography,Bodies of Water
2836,1,GOING TO THE DOGS,,Nature,Pets
2842,2,FICTION,,Language,Literature
2843,2,BEASTLY EXPRESSIONS,,Language,Phrases
2846,1,CITY SONGS,,Geography,Cities
2851,2,OPERA SETTINGS,,Culture,Theatre
2864,2,U.S. PRESIDENTS,,Politics,Presidents
2865,2,IT'S JUST A GAME,,Entertainment,Games
2866,2,ANNUAL EVENTS,,Culture,Events
2874,1,POET'S GLOSSARY,,Language,Literature
2878,2,& SO I FACE THE FINAL CURTAIN,,Culture,Theatre
2884,1,BUSINESS LEADERS,,Business,Companies
2890,2,SHAKESPEARE,,Language,Shakespeare
2892,2,CENTURY OF THE TRIAL,(Alex: You have to name the century in...),History,Chronology
2895,2,IDIOMS,,Language,Words & Word Play
2896,3,THE OSCARS,,Entertainment,The Oscars
2898,1,I KNOW THAT SONG,,Music,Contemporary Music
2904,2,BROADWAY,,Culture,Theatre
2905,2,UP & ATOM,,Science,Chemistry
2908,2,LANGUAGE QUESTIONS,,Language,Words & Word Play
2909,3,ANIMALS,,Nature,Zoology
2912,1,ROAD RULES,,Language,Words & Word Play
2913,1,THE REEL WORLD,,Entertainment,Movies & Film
2915,1,PUNK'D,,Nature,Trees
2917,2,WHAT TO WEAR?,,Culture,Fashion
2919,2,IF SHAKESPEARE WROTE FOR THE WWE,,Language,Shakespeare
2927,1,THE U.S. SENATE: AFTER HOURS,,Politics,Government
2934,2,WAR MOVIES,,Entertainment,Movies & Film
2938,1,MYTHIC COMPANY,,Business,Companies
2939,1,GET YOUR LITERARY FACTS STRAIGHT,,Language,Literature
2944,2,2-LETTER WORDS,,Language,Letters & Letter Play
2946,2,HOW ABOUT A COCKTAIL?,,Culture,Food & Drink
2953,1,HARD CANDY,,Culture,Food & Drink
2955,2,WORLD LIT,,Language,Literature
2959,2,REVOLUTIONARY WAR BATTLES,,History,War
2963,1,POP CULTURE,,Business,Brands
2966,1,PENGUIN CLASSICS,(Alex: From the book company.),Language,Literature
2972,2,"MY SON, THE PAINTER",,Culture,Art
2975,1,HEALTH & MEDICINE,,Science,Health
2981,2,EUROPEAN CITIES,,Geography,Cities
2982,2,'70s SITCOMS,,Entertainment,Television
2983,2,AT A LOSS FOR WORLDS,,Science,Outer Space
2985,2,"""C"" IS FOR COOKING",,Culture,Food & Drink
2986,2,DOGGY BAG,"(Alex: You'll need one, I'm sure!)",Nature,Pets
2988,1,POETS & POETRY,,Language,Literature
2994,2,AUSTRALIAN CAPITALS,(Alex: That should be fun!),Geography,Cities
2995,2,THE MOVIES,,Entertainment,Movies & Film
2996,2,BRITISH HEIR WAYS,,History,Monarchies
2998,2,THIS PLACE IS A ZOO!,,Nature,Zoology
3002,1,TV,,Entertainment,Television
3003,1,MAGAZINES,,Entertainment,Magazines & Newspapers
3005,1,POTENT POTABLES,,Culture,Food & Drink
3007,2,20th CENTURY NOVELISTS,,Language,Literature
3008,2,FROM MOVIE TO MUSICAL,,Culture,Theatre
3016,1,THE CHINESE ZODIAC,,Nature,Zoology
3018,1,BIRTH OF A NATION,,Geography,Countries
3024,2,THE BREADED OPERA CATEGORY,,Culture,Theatre
3033,2,AMERICAN WOMEN,,History,Famous Women
3035,2,BIG BUSINESS,,Business,Companies
3039,3,WORLD CITIES,,Geography,Cities
3042,1,FRUITS & VEGETABLES,,Culture,Food & Drink
3046,2,CLASSICAL COMPOSERS,,Music,Classical Music
3053,1,WORLD CAPITALS,,Geography,Cities
3054,1,THE OLYMPIC GAMES,,Sports,Competition
3056,1,RUM FOR YOUR LIFE,,Culture,Food & Drink
3060,2,AUTHORS ON FILM,,Language,Literature
3063,2,PRESIDENTIAL MEDICAL RECORDS,,Science,Health
3067,1,LET'S ROCK!,,Music,Contemporary Music
3070,1,YE GODS!,,Religion,God & Gods
3072,2,ART,,Culture,Art
3073,2,AMERICAN MOVIE IDOL,,Entertainment,Movies & Film
3074,2,WISCONSIN PLACES,,Geography,Cities
3080,1,WE LOVE BROADWAY,,Culture,Theatre
3087,2,ALL KINDS OF MUSIC,,Music,Contemporary Music
3091,3,WOMEN IN SPORTS,,History,Famous Women
3096,1,ORSON WELLES,,Entertainment,Movies & Film
3100,2,SPORTS,,Sports,Competition
3101,2,NOVELS,,Language,Literature
3105,1,MAN HATTIN',,Culture,Fashion
3108,1,POP GOES THE MUSICAL,,Culture,Theatre
3112,2,TV COMEDY,,Entertainment,Television
3113,2,SLAW & ORDER,(Alex: That's food from delicatessens.),Culture,Food & Drink
3120,1,GO GO GAUGUIN,,Culture,Art
3124,2,SHAKESPEARE'S OPENING LINES,,Language,Shakespeare
3126,2,BRIDGE ON THE RIVER...,,Science,Engineering
3128,2,13-LETTER WORDS,,Language,Words & Word Play
3129,2,TONY BENNETT'S SONGBOOK,,Music,Contemporary Music
3139,2,WORLD CAPITALS,,Geography,Cities
3141,2,MAGAZINES,,Entertainment,Magazines & Newspapers
3145,1,POLITICS,,Politics,Government
3146,1,THEATRE: HOW NOVEL!,,Culture,Theatre
3148,1,MUSIC,,Music,Classical Music
3149,1,"""NEW"" YORK",,Language,Literature
3159,1,BELLY UP TO THE BAR,,Culture,Food & Drink
3171,1,WHAT'S ON THE TUBE?,,Entertainment,Movies & Film
3173,1,AROUND THE U.S.A.,,Geography,Cities
3174,1,CAN I BUY YOU A DRINK?,,Culture,Food & Drink
3175,1,"HEY, WHERE'D YOU ""GO""?",,Nature,Zoology
3178,2,NEW YORK IN THE MOVIES,,Entertainment,Movies & Film
3184,1,SCIENCE,,Science,Health
3185,1,DANCING PAINFULLY WITH THE STARS,,Entertainment,Television
3188,1,"ANSWERS THAT START WITH ""FEB""","(Alex: And finally, a tribute to  Saturday Night Live ...) (Alex: ...Trebek!)",Culture,Events
3189,2,WHAT A STATE I'M IN,,Geography,States
3193,2,IT'LL PLAY IN NEW YORK,,Culture,Theatre
3197,1,RADIO CITY,,Geography,Cities
3208,3,THE TONY AWARDS,,Culture,Theatre
3210,1,NUMB WITH NUMBERS,,Other,Numbers & Number Play
3215,2,THE TOP TEN OF EVERYTHING,,Geography,Cities
3217,2,MUSIC,,Music,Contemporary Music
3220,2,"ONE ""L""",,Nature,Zoology
3232,2,STOCK SYMBOLS,,Business,Companies
3234,3,FROM BOOK TO FILM,,Entertainment,Movies & Film
3238,1,WE ALL SCREAM FOR ICE CREAM,,Culture,Food & Drink
3240,1,4-SYLLABLE WORDS,,Culture,Food & Drink
3241,2,BRITISH POETS,,Language,Literature
3245,2,PLACE,,Geography,Countries
3248,1,THE ANIMAL KINGDOM,,Nature,Zoology
3250,1,PRO BASKETBALL,,Sports,Teams
3254,2,NATIONS OF THE WORLD,,Geography,Countries
3257,2,THE FIRST CONGRESS,,Politics,Government
3260,3,FAMOUS AMERICANS,,Geography,Cities
3265,1,WEIGHTS & MEASURES,,Science,Measurements
3269,2,3 LETTERS IN 2 STATE NAMES,,Geography,States
3271,2,WHERE ART,,Culture,Museums
3273,3,'90s BESTSELLERS,,Language,Literature
3278,1,THE GOOD BOOK,,Language,Literature
3281,2,THAT '70s MOVIE,,Entertainment,Movies & Film
3284,2,SCIENCE FICTION,,Language,Literature
3288,1,COLLEGE SPORTS,,Sports,Competition
3291,1,RAINY DAY GAMES,,Entertainment,Games
3295,2,STARDUST MEMORIES,,Science,Outer Space
3296,2,NEW YORK STORIES,,Language,Literature
3299,3,AMERICAN COMPOSERS,,Music,Classical Music
3300,1,BOTANY,,Nature,Trees
3303,1,THE LAST KING,,History,Monarchies
3307,2,AMERICAN IDOL  SONGS,,Music,Contemporary Music
3308,2,WORLD TRAVEL,,Geography,Cities
3309,2,TEXT MESSAGING,,Language,Literature
3312,3,THE ELEMENTS,,Science,Chemistry
3315,1,"""B"" IN FASHION",,Culture,Fashion
3323,2,CAN I GET YOUR LITERARY NUMBER?,,Language,Literature
3328,1,"""C"" FOOD",,Culture,Food & Drink
3333,2,OLYMPIC VENUES,,Sports,Competition
3336,2,SONGS IN THE CONCERT HALL,,Music,Contemporary Music
3337,2,"""EX"" WORDS",,Language,Words & Word Play
3340,1,10 MILLION ALBUMS!,,Music,Contemporary Music
3349,2,A CAPITAL IDEA,,Geography,Cities
3351,3,WORD ORIGINS,,Language,Words & Word Play
3357,1,YOU ARE WHAT YOU EAT,,Culture,Food & Drink
3364,3,20th CENTURY SHIPS,,History,Ships & Sailors
3367,1,20th CENTURY NOVELS,,Language,Literature
3368,1,FAMOUS NAMES IN FASHION,,History,Famous Women
3371,2,CLASSICAL COMPOSERS,,Music,Classical Music
3372,2,ARTSY FILMS,,Entertainment,Movies & Film
3378,1,THE U.S. CONSTITUTION,,Politics,Government
3384,2,COMPOSERS,,Music,Classical Music
3386,2,BRIDGES,,Science,Engineering
3398,2,LEGENDS OF SPORT,,Sports,Competition
3407,1,GOVERNORS,,Politics,Government
3409,1,BIG MOUTH,,Geography,Bodies of Water
3414,2,LET'S SING,,Science,Outer Space
3415,2,A LITTLE DEITY,,Religion,God & Gods
3423,2,I LOVE A MOZART OPERA,,Culture,Theatre
3426,2,NAME THAT POPE,,Religion,The Church
3427,2,MUSEUMS,,Culture,Museums
3436,2,THE DUTCH ROYAL FAMILY,,History,Monarchies
3440,2,IN THE MIDDLE OF THE STATE,(Alex: One word in each clue will also be found...),Geography,States
3441,2,THE QUOTABLE FRAN LEBOWITZ,,Culture,Fashion
3448,1,ADD A LETTER,"(Alex: Each correct response will be two words, but by adding one letter, the words will have different meanings and will be spelled differently.)",Language,Letters & Letter Play
3450,2,INTERNATIONAL SPORTS STARS,,Sports,Competition
3452,2,COLLEGE TOWNS,(Alex: We want you to name the city where the main campus is located...),Other,Colleges & Universities
