categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
494,1,THE HISTORY CHANNEL,(Alex: A category about the  American Classics  series.),Business,Brands
495,1,TURNING PRO,,Sports,Competition
496,1,COLLEGE WORLD,,Other,Colleges & Universities
497,1,MAMMALS,,Nature,Zoology
498,1,WHAT ARE YOU AFRAID OF?,,Language,Words & Word Play
499,1,"TO ""L"" AND BACK","(Alex: And in that last category, each correct response will begin and end with the letter L.)",Geography,Cities
500,2,CIVIL WAR PEOPLE,,History,War
501,2,SCIENCE CLASS,,Language,Words & Word Play
502,2,QUOTATIONS,,History,Famous Women
503,2,CHESS NUTS,,Language,Words & Word Play
504,2,ISLANDS,,Geography,Islands
505,2,COLLEGE RHYME TIME,,Language,Words & Word Play
506,3,YOUNG STARS,,Language,Shakespeare
507,1,TIME,,Religion,The Church
508,1,THE FALL 2001 TV SEASON,,Entertainment,Television
509,1,CATS & DOGS,,Nature,Pets
510,1,MOUNTAIN TIME,,Geography,Mountains
511,1,NONPOTENT POTABLES,,Business,Brands
512,1,"EXPLORING THE ""DARK"" SIDE",,Language,Words & Word Play
513,2,RULERS & LEADERS,,Politics,World Leaders
514,2,TRICKY QUESTIONS,"(Alex: And they  are  tricky, so be careful.)",Geography,Mountains
515,2,HARDY HAR HAR,,Language,Literature
516,2,RECENT MOVIES,,Entertainment,Movies & Film
517,2,OLDEN INSULTS,,Language,Words & Word Play
518,2,EXPLORING: THE DARK SIDE,,Geography,Cities
519,3,SPORTS MARKETING,,Sports,Competition
520,1,BRIDGING THE WORLD,(Alex: We want you to name the major city each bridge serves.  We'll give you the bridge.),Science,Engineering
521,1,OLD GLORY,,Other,Flags
522,1,POETRY FILL IN THE BLANK,,Culture,Fashion
523,1,GOOD EATS,,Culture,Food & Drink
524,1,ALL SPORT,,Sports,Competition
525,1,COW TIPPING,,Science,Health
526,2,BIG WOMEN ON CAMPUS,,Other,Colleges & Universities
527,2,THEATRE STUFF,,Language,Literature
528,2,COLLEGE MOVIES,,Entertainment,Movies & Film
529,2,MUSIC CLASS,,Music,Classical Music
530,2,"""I"" OPENERS",,Science,Health
531,2,CLOSERS,,Language,Words & Word Play
532,3,AMERICAN LITERATURE,,Language,Literature
533,1,SCIENCE,,Science,Chemistry
534,1,ONE-WORD FILM TITLES,,Entertainment,Movies & Film
535,1,CHANGE ONE LETTER...,,Language,Words & Word Play
536,1,I REPRESENT,(Alex: You'll have to name the state each person represents in Congress.),Geography,Cities
537,1,AMERICAN PIE,,Culture,Food & Drink
538,1,THIS ONE TIME AT BAND CAMP,,Music,Contemporary Music
539,2,CliffsNotes,(Alex: ...and all of these notes have to do with Shakespeare plays.),History,Famous Women
540,2,COMMERCIAL SUCCESS,,Language,Words & Word Play
541,2,HAND GESTURES,,Language,Words & Word Play
542,2,CAMPUS ARCHITECTURE,,Geography,Cities
543,2,AMERICAN REVOLUTIONARIES,,Geography,Cities
544,2,BEFORE & AFTER,,History,Monarchies
545,3,CITY NAME ORIGINS,,Geography,Cities
546,1,SHAKESPEARE,,Language,Shakespeare
547,1,THE SENATOR OF ATTENTION,,Politics,Government
548,1,COLORFUL PHRASES,,Language,Phrases
549,1,TAIPEI PERSONALITY,,Geography,Cities
550,1,"""B"" MOVIES",,Entertainment,Movies & Film
552,2,CITY OF THE DAY: BIRMINGHAM,,Sports,Teams
553,2,M.D. TV,,Entertainment,Television
554,2,OLD WEST DESPERADOES,,Language,Literature
555,2,FAMOUS PAIRS,,Language,Words & Word Play
556,2,GEOLOGY,,Language,Words & Word Play
557,2,WORD LORE,,Language,Words & Word Play
558,3,LITERARY QUOTES,,Language,Literature
559,1,BEEN THERE,"(Alex: Now this is our last show of the season, so our writers are a little worn out!)",Geography,Cities
560,1,DONE THAT,,Geography,Cities
561,1,JADED,,Language,Words & Word Play
562,1,OLD HAT,,Culture,Fashion
563,1,WHATEVER,,Geography,Cities
564,1,"""BOR""-ING",,Science,Chemistry
565,2,LOTS OF CHARACTER,(Alex: That's good!),History,Ships & Sailors
566,2,WACKY TV NEIGHBORS,"(Alex: We'll give you the neighbors, you have to identify the television show.)",Entertainment,Television
567,2,HAIL TO THE CHIEF,,Politics,Presidents
568,2,SPELL MY FIRST NAME,"(Alex: And you have to do that, you have to spell the first name.)",Language,Words & Word Play
569,2,A HORATIO ALGAE NOVEL,,Language,Literature
570,2,QUOTATIONS,,Language,Literature
571,3,HISTORIC CANADIAN GEOGRAPHY,(Alex: That's the way to wrap up the year!),Geography,Cities
572,1,THE THINGS OF NATURE,,Nature,Zoology
573,1,FILM CRITICISM,,Entertainment,Movies & Film
574,1,WHAT A DISH!,,Culture,Food & Drink
575,1,THE 2004 ELECTIONS,,Politics,Government
576,1,ADVERTISING MASCOTS,,Nature,Zoology
577,1,COCKNEY RHYMING SLANG,,Language,Words & Word Play
578,2,ARCHITECTURAL DIGEST,,Geography,Cities
579,2,GUITAR PLAYER,,Music,Contemporary Music
580,2,WRITERS JOURNAL,,Language,Literature
581,2,COSMOPOLITAN,,Geography,Cities
582,2,PARENTING,,Culture,Awards
583,2,"DAILY ""BREAD""",,Culture,Food & Drink
584,3,ENGLISH ROYALTY,,History,Monarchies
585,1,ANNUAL EVENTS,,Culture,Events
586,1,FEAT OF CLAY,,Entertainment,Movies & Film
587,1,MADE IN JAPAN,,Sports,Competition
588,1,"ON THE ""SPIT""",,Language,Words & Word Play
589,1,KICKIN' AZTEC,,Religion,God & Gods
590,1,& TAKIN' NAMES,,Entertainment,Magazines & Newspapers
591,2,CITY OF THE DAY: NEW YORK,,Geography,Cities
592,2,'80s MOVIES,,Entertainment,Movies & Film
593,2,ROYAL LITERATURE,,History,Monarchies
594,2,MEASUREMENT,,Science,Measurements
595,2,AN ATOMIC CATEGORY,,Language,Words & Word Play
596,2,"WHAT THE ""H""",,Language,Words & Word Play
597,3,POLITICAL QUOTATIONS,,Language,Words & Word Play
598,1,SPACE INVADERS,,Science,Outer Space
599,1,NFL BLITZ,,Sports,Teams
600,1,PAC-MAN,,Politics,Law
601,1,DEFENDER,,Geography,Cities
602,1,DANCE DANCE REVOLUTION,,Culture,Dance
603,1,"""Q""-BERT","(Alex: If you have kids, these, uh, categories will seem familiar to you.)",Language,Words & Word Play
604,2,CITY OF THE DAY: DETROIT,,Geography,Bodies of Water
605,2,POP CULTURE,,Entertainment,Movies & Film
606,2,STATES' FORMER GOVERNORS,"(Alex: You identify the state, of course.)",Politics,Government
607,2,ECONOMICS,,Culture,Awards
608,2,MOST EVIL BRITONS,(Alex: ...according to  BBC History  magazine.),History,Monarchies
609,2,"""MEN"" AT LAST",,Nature,Plants
610,3,THE OSCARS,,Entertainment,The Oscars
611,1,HUMMINGBIRDS,,Nature,Plants
612,1,2001: A SPORTS ODYSSEY,,Sports,Teams
614,1,TRAIL MIX,,Geography,Cities
615,1,FIRST BORN,,Language,Shakespeare
616,1,EPONYMS,,Language,Words & Word Play
617,2,CITY OF THE DAY: SAVANNAH,,Geography,Cities
618,2,WHO'S WHO IN AMERICA,,Geography,Cities
619,2,THE INDIE 5,,Entertainment,Movies & Film
620,2,17th CENTURY QUOTATIONS,,Language,Literature
621,2,THE SHIP,,History,Ships & Sailors
622,2,"HITS THE ""FAN""",,Entertainment,Games
623,3,TRANSPORTATION NEWS,,Geography,Cities
624,1,BEAST OF BURDEN,,Nature,Zoology
625,1,PAINT IT BLACK,,Geography,Cities
626,1,TIME IS ON MY SIDE,,History,Monarchies
627,1,HARLEM SHUFFLE,,Geography,Cities
628,1,"START ME ""UP""",,Language,Words & Word Play
629,1,THE ROLLING STONES,,Music,Contemporary Music
630,2,NOVELS,,Language,Literature
631,2,MOVIES THAT ARE ALL WET,,Entertainment,Movies & Film
632,2,EUROPEAN BODIES OF WATER,,Geography,Bodies of Water
633,2,WALLY WORLD,,Geography,Cities
634,2,IT'S A SECRET!,,Geography,Cities
635,2,"""SH""!!",,Language,Words & Word Play
636,3,WORD ORIGINS,,Language,Words & Word Play
637,1,ANCIENT TIMES,,Geography,Cities
638,1,BASEBALL RECORD BREAKERS,,Music,Contemporary Music
639,1,ANIMALS ON THE CHINESE CALENDAR,,Nature,Zoology
640,1,AMERICAN GEOGRAPHY,,Geography,Cities
642,1,"""D"" BRIEFING",,Culture,Food & Drink
643,2,CHEMISTRY,,Language,Words & Word Play
644,2,SEASONAL ACTING,,Entertainment,Television
645,2,DURING THE FILLMORE PRESIDENCY,,Language,Phrases
646,2,BRANDS,,Business,Brands
647,2,LITERARY JOHNS,,Language,Literature
648,2,SUPERHERO BEFORE & AFTER,,Language,Words & Word Play
649,3,NATIONAL NAMES,,Geography,Cities
650,1,1491,,Geography,Cities
651,1,THE DESPERATE HOUSEWIFE WHO...,(Alex: You have to identify the actress.),Entertainment,Magazines & Newspapers
652,1,COOK ME UP!,,Culture,Food & Drink
653,1,IT'S ALL A PLANT,,Nature,Trees
654,1,PLEAD THE FIFTH,,Science,Chemistry
655,1,COLORFUL IDIOMS,,Other,Colors
656,2,CURRENT POLITICOS,,Politics,Government
657,2,MOVIE TITLE NAMES,,Entertainment,Movies & Film
658,2,NONFICTION BEST SELLER OF THE YEAR,(Alex: This is from  Publisher's Weekly .),Entertainment,Television
660,2,PAINTERS,,Culture,Art
661,2,"WHAT HAVE ""V"" HERE?",,History,Monarchies
662,1,DAMN YANKEES,,Entertainment,Games
663,1,GREECE,,Geography,Cities
664,1,CAMEL LOT,,Geography,Cities
665,1,"HELLO, DALAI",,Religion,The Church
666,1,I EAT A...,,Culture,Food & Drink
667,1,THE VIRGINIA MONOLOGUES,,Language,Literature
668,2,THE REVOLUTIONARY WAR,(Alex: Ours.),History,War
669,2,THE MOVIES,,Entertainment,Movies & Film
670,2,COMPOSE YOURSELF!,,Culture,Theatre
671,2,SHAKESPEARE'S COMIC CAST,"(Alex: We'll give you the cast, you identify the play.)",Language,Shakespeare
672,2,THE BRASS,,Culture,Fashion
673,2,"""BI""-BYE",,Culture,Fashion
674,3,WORLD GEOGRAPHY,,Geography,Islands
675,1,THE NORTHERNMOST CAPITAL CITY,,Geography,Cities
676,1,GARDENING,,Nature,Plants
677,1,LITERA-SEA,,Language,Literature
678,1,THE INTERNATIONAL CINEPLEX,,Entertainment,Movies & Film
679,1,DONKEYS & ELEPHANTS,,Nature,Zoology
680,1,"SPECIAL ""ED""",,Language,Words & Word Play
681,2,20th CENTURY LIVES,,Politics,World Leaders
682,2,6-LETTER WORDS,,Language,Words & Word Play
683,2,ABOVE THE WAIST,,Science,Health
684,2,ASCENT OF EVEREST,,Geography,Mountains
685,2,ACCENT ON ENGLAND,,Entertainment,Movies & Film
686,2,A SENSE OF DECORUM,,Culture,Fashion
687,3,FADS,,Other,Numbers & Number Play
688,1,THE IBERIAN PENINSULA,,Geography,Cities
689,1,BRAND NAMES,,Business,Brands
690,1,REWRITTEN TOMBSTONES,,Language,Literature
691,1,FILMS OF THE '70s,"(Alex: 1970s, of course.)",Entertainment,Movies & Film
692,1,MILITARY MATTERS,,Science,Outer Space
693,1,"ABOUT ""FACE""",,Entertainment,Television
694,2,CELEBRATED AFRICAN-AMERICANS,,History,Famous Women
695,2,THE STATUE OF LIBERTY,,Geography,Cities
696,2,ALL LIT UP,(Alex: It is not necessarily about lightning; we're referring to literature.),Language,Literature
697,2,SPORTS TALK,,Sports,Competition
698,2,ROBERT SCHUMANN,,Geography,Cities
699,2,"CROSSWORD CLUES ""F""",,Entertainment,Movies & Film
700,3,ANCIENT ROMANS,,Language,Words & Word Play
701,1,PRESIDENTIAL QUOTATIONS,,History,War
702,1,COLLEGE HOOPS,,Entertainment,Games
703,1,NAMES OF THE 12 APOSTLES,,History,Chronology
704,1,DEAD SCIENTISTS' SOCIETY,,Culture,Awards
705,1,McPEOPLE,,History,War
706,1,"""U"" KNOW YOU KNOW",,Entertainment,Movies & Film
707,2,HEROES OF LITERATURE,,Language,Literature
708,2,THE NEW YORK TIMES  MOVIE REVIEWS,,Entertainment,Movies & Film
709,2,THE FABULOUS 14th CENTURY,,History,Chronology
710,2,ROBOTICS,,Language,Words & Word Play
711,2,IT WAS THE OCEAN TO BE PACIFIC,,Geography,Cities
712,2,FROM THE LATIN,,Language,Words & Word Play
713,3,"WASHINGTON, D.C.",,Politics,Presidents
714,1,U.S. CITY-SCAPE,,Geography,Cities
716,1,LEFTOVERS,,Language,Words & Word Play
717,1,"IT'S AUSTRALIA, MATE",,History,Chronology
718,1,"""DRESS""ED",,Culture,Fashion
719,1,TO THE NINES,,Language,Words & Word Play
720,2,NFL,,Sports,Teams
721,2,THE GIANTS,,Culture,Food & Drink
722,2,THE BILLS,,Politics,Government
723,2,THE CHIEFS,,Politics,Law
724,2,THE BROWNS,,Language,Words & Word Play
725,2,"THE ""RAM""s",,Language,Words & Word Play
726,3,DATES IN AMERICAN HISTORY,,Music,Contemporary Music
727,1,JEPOETRY,"(Alex: Now, in this category, in each clue, the word ""Jeopardy!"" will come up. You have to tell us what word should be there.)",Language,Words & Word Play
729,1,"A, B OR C",,Science,Measurements
730,1,COWBOYS & INDIANS,,Geography,Cities
731,1,THE VOTES ARE IN,,Politics,Government
732,1,"THE ""IZE"" HAVE IT",,Language,Words & Word Play
733,2,"WHAT'S UP, DOCTRINE?",,Language,Words & Word Play
734,2,THOSE FUNNY BRITS,,Entertainment,Television
735,2,TUNNELS,,Geography,Cities
736,2,PROMINENT 20th CENTURY WOMEN,,History,Famous Women
737,2,"CROSSWORD CLUES ""T""",,Language,Words & Word Play
738,2,TRADITIONAL EASTERN MEDICINE,,Science,Health
739,3,19th CENTURY LITERATURE,,History,Chronology
740,1,SUDDENLY SUDAN,,Geography,Bodies of Water
741,1,GOOD TOMES,,Language,Literature
742,1,STORE TREK,(Alex: Our writers obviously can't spell!),Geography,Cities
743,1,TREES COMPANY,,Nature,Trees
744,1,MELROSE FACE,,Entertainment,Television
745,1,"""FOOL"" HOUSE",,Culture,Events
746,2,CLASSICAL MUSIC,,Music,Classical Music
747,2,UNIVERSITY STATE,,Geography,States
748,2,ODDS & ENDS,,Language,Words & Word Play
749,2,AT THE MOVIES,,Entertainment,Movies & Film
750,2,HISTORIC TABLOID HEADLINES,,History,Famous Women
751,2,PORTMANTEAU WORDS,"(Alex: A portmanteau word is a word that's made up of 2 other words; for instance, motel, from ""motor hotel""; hope that assists you.)",Language,Words & Word Play
752,3,WORLD CITIES,,Geography,Cities
753,1,THE KOREAN WAR,(Alex: We start off with a commemoration of the 50th anniversary of...),History,War
754,1,STOCK CARS,(Alex: We'll give you the stock symbol in [*]; you have to identify the automaker for us.),Business,Companies
755,1,THE SANDBOX,,Entertainment,Television
756,1,ALL ABOUT KAZAKHSTAN,(Alex: A whole category that's...),Geography,Bodies of Water
757,1,MISS UNIVERSE,(Alex: Now there's a better subject!),Geography,Cities
758,1,"THE ""CENTRAL"" ISSUE",,Geography,Cities
759,2,19th CENTURY LITERARY CHARACTERS,,History,Chronology
760,2,ADVICE,,Culture,Fashion
761,2,"EVERY TOM, DICK & HARRY",,Politics,Law
762,2,WHO PLAYED 'EM?,,Entertainment,Movies & Film
763,2,SEA CREATURES,,Nature,Zoology
764,2,LESSER-KNOWN ANCIENT ROMANS,"(Alex: And like better-known Romans, their names end in ""us"".)",Language,Words & Word Play
765,3,SIGNS & SYMBOLS,,Business,Companies
766,1,U.S. SKYLINE TOURS,,Geography,Cities
767,1,FUN WITH COLORS,,Entertainment,Television
768,1,4-LETTER ORGANIZATIONS,,Language,Words & Word Play
769,1,"""OW""",,Language,Words & Word Play
770,1,YOU HIT ME IN THE FACE!,,Entertainment,Movies & Film
771,1,IS THERE A DOCTOR IN THE HOUSE?,,Science,Health
772,2,FICTIONAL CHARACTERS,,Language,Literature
773,2,'70s SONGS,"(Alex: Alright, good stuff!)",Music,Contemporary Music
774,2,QUEEN ME,,History,Monarchies
775,2,FOODSPEAK,,Culture,Food & Drink
776,2,MY GOD,"(Alex: We name the god or gods, you have to give us the religion in this category.)",Language,Words & Word Play
777,2,BEFORE & AFTER,,Politics,Law
778,3,ACTRESSES,,Language,Words & Word Play
779,1,THE CIRCULATORY SYSTEM,"(Alex: Ours, of course.)",Science,Health
780,1,MOVIE SONGS,,Entertainment,Movies & Film
781,1,U.S. REGIONS,,Geography,Cities
782,1,I'M JUST A BILL,,Entertainment,Television
783,1,"A,E,I,O,U",,Language,Letters & Letter Play
784,1,& SOMETIMES Y,"(Alex ""Y"" will be a vowel sound in each correct response.)",Language,Words & Word Play
785,2,CANADIAN HISTORY,,Politics,World Leaders
786,2,SIGNS OF THE TIMES,,Language,Words & Word Play
787,2,CELEBRITY POLITICIANS,,Entertainment,Movies & Film
788,2,THE 20th CENTURY PLAY'S THE THING,,History,Chronology
789,2,WB CARTOON STARS,(Alex: We want you to name the main character of each cartoon.),Language,Words & Word Play
790,2,5-LETTER WORDS,,Science,Outer Space
791,3,ARTISTS,,Culture,Art
792,1,OLD POETIC FORMS,,Language,Words & Word Play
793,1,VERMONT,,Geography,Bodies of Water
794,1,CLASSIC COMEDY TEAMS,,Sports,Teams
796,1,USES FOR ARSENIC,,Language,Words & Word Play
797,1,"""B""EAUTIFUL",,Geography,Cities
798,2,PHILOSOPHERS,,Geography,Cities
799,2,MUSICAL INSPIRATIONS,,Culture,Theatre
800,2,1890s AVIATION,,Language,Words & Word Play
801,2,COMPANY HISTORIES,,Business,Companies
803,2,"CROSSWORD CLUES ""AE""",(Alex: Those two letters in that order will come up in each correct response.),Language,Words & Word Play
804,3,BESTSELLING AUTHORS,,Entertainment,Television
805,1,CASABLANCA,,Geography,Cities
806,1,WE'RE NO ANGELS,,Sports,Teams
807,1,THE BIG SLEEP,,Entertainment,Movies & Film
808,1,THREE ON A MATCH,,Music,Classical Music
809,1,"THE HARDER THEY ""FAL""",,Language,Words & Word Play
810,1,HUMPHREY BOGART,,History,War
811,2,THE MIDDLE AGES,,Geography,Cities
812,2,MUSICAL NUMBERS,,Culture,Dance
813,2,FOUNDERS,,Geography,Cities
814,2,MEET T.S. ELIOT,,Geography,Cities
815,2,LANDMARKS,,Geography,Mountains
816,2,VOCABULARY,,Language,Words & Word Play
817,3,19th CENTURY GOVERNORS,,History,Chronology
818,1,WORLD HISTORY,,Geography,Cities
819,1,SONG STANDARDS,,Music,Contemporary Music
820,1,FOOD-O & DRINK-O,,Culture,Food & Drink
821,1,LEGAL LINGO,,Language,Words & Word Play
822,1,"WRITE ON, GIRL!","(Alex: Come on, oh!  WRITE ON, GIRL! ...I said ""Come on"" instead of ""Write on""--that shows you where my mind is.)",Language,Literature
823,1,4-LETTER WORDS,,Science,Teeth & Dentistry
825,2,19th CENTURY NOTABLES,,Music,Classical Music
826,2,DOUBLE S,,Language,Words & Word Play
827,2,SEA LIFE,,Geography,Bodies of Water
828,2,"HEY, BUD",,Sports,Competition
829,2,DO YOU KNOW HOW FAST YOU WERE GOING?,,Language,Words & Word Play
830,3,FEDERAL PUBLIC SERVANTS,,Language,Words & Word Play
831,1,"""C""OUNTRIES",,Geography,Countries
832,1,TV SPIN-OFFS,(Alex: You have to tell us what show each one was spun off from.),Entertainment,Television
833,1,LIFE OF THE PARTY,,Geography,Cities
834,1,LITERARY THEATRE,,Language,Literature
835,1,FRUIT,,Culture,Food & Drink
836,1,DOUBLE MEANINGS,"(Alex: Each clue will have two blanks, and the same word, which will be the correct response, fills in both those blanks.)",Language,Words & Word Play
837,2,JAPAN-U.S. RELATIONS,,Language,Phrases
838,2,CHRIS ROCKS,,Music,Contemporary Music
839,2,LANGUAGES,,Language,Languages
840,2,BUGS,,Nature,Zoology
841,2,SUPREME COURT BEFORE & AFTER,,Politics,Law
842,2,"FIVE THE ""ARD"" WAY",,Nature,Trees
843,3,FILMS OF THE '60s,,Entertainment,Movies & Film
844,1,"BILL SHAKESPEARE, P.I.",(Alex: Private investigator.),Language,Shakespeare
845,1,HOLIDAYS & OBSERVANCES,,Culture,Events
846,1,BEATLES SONGS,,Music,Contemporary Music
847,1,CHEESY COUNTRIES,(Alex: We want you to name each cheesy country of origin for...),Geography,Cities
848,1,"""UM""",,Science,Chemistry
849,1,D.C.,,Geography,Cities
850,2,AMERICAN HISTORY,,History,Famous Women
851,2,FILMS OF THE FUTURE,,Entertainment,Movies & Film
852,2,INTERNATIONAL INTERNET CODES,,Geography,Islands
853,2,SCRAMBLED GREEK GODS,,Religion,God & Gods
854,2,20th CENTURY JOURNALISTS,,History,Chronology
855,2,"""C.D.""",,History,War
856,3,FICTIONAL PLACES,(Alex: We hope you've been reading a lot!),Geography,Bodies of Water
857,1,WAR,,History,War
858,1,BRIDGE,,Science,Engineering
859,1,GO FISH,,Sports,Teams
860,1,GIN,,Culture,Food & Drink
861,1,21,,Entertainment,Movies & Film
862,1,"""HEART""s",,Language,Phrases
863,2,WISDOM FROM WALDEN,,Language,Words & Word Play
864,2,PLAYING REAL PEOPLE,,Entertainment,Television
865,2,CANADA LEFTOVERS,,History,Monarchies
866,2,EPITAPHS,,Politics,Law
868,2,SPELLED THE SAME,"(Alex: The correct responses in that last category are spelled the same, but pronounced differently; for instance, to set a record, or to record something, as an example.)",Language,Words & Word Play
869,3,CLIMATE TERMS,,Language,Words & Word Play
870,1,YOGI BERRA: PHILOSOPHER,,Language,Words & Word Play
871,1,CENTRAL AMERICA,,Geography,Cities
872,1,LEGENDS,,Language,Literature
873,1,WHAAAZUUUP?!,,Science,Outer Space
874,1,"WHAT ARE ""YOU"" DOING?",,Entertainment,The Oscars
876,2,FIRST LADIES,,History,Famous Women
877,2,MOVIE TRAILERS,,Entertainment,Movies & Film
878,2,OPRAH'S BOOK CLUB,,History,Famous Women
879,2,HOW SOON WE FORGET,,Politics,Government
880,2,"WHAT AILS ""IA""",,Science,Health
881,2,ARABIC TO ROMAN NUMERALS,"(Alex: And finally, you have to convert...)",Language,Words & Word Play
882,3,HISTORIC HEROES,,Geography,Countries
883,1,BIRDS' SCIENTIFIC NAMES,,Language,Words & Word Play
884,1,DOC TALK,,Language,Words & Word Play
885,1,HEAVYWEIGHT CHAMPS,,Sports,Competition
886,1,CAMILLA,,History,Famous Women
887,1,"""PARK""ER",,Nature,Parks
888,1,BOWLS,,Language,Literature
889,2,WWI,,History,War
890,2,THE MOVIES,,Entertainment,Movies & Film
891,2,"LITERARY CROSSWORD CLUES ""M""",,Science,Outer Space
892,2,BY GEORGE!,,Culture,Awards
893,2,INTERNATIONAL GEOGRAPHIC,,Geography,Cities
894,2,WORDS FOR WORDS,,Language,Words & Word Play
895,3,BUSINESS & TECHNOLOGY,,Business,Companies
896,1,STATE TREES,,Nature,Trees
897,1,GETTING DOWN TO BUSINESS,,Business,Companies
898,1,THE APOLLO THEATER,"(Alex: As Cheryl indicated, we're going to spend some time at...)",Politics,Government
899,1,PARTY HOPPING,,Politics,Government
900,1,"HAPPY TO BE A ""BUM""",,Language,Words & Word Play
901,1,"OH, THE HUMANITIES!",,History,Chronology
902,2,BOOKS OF THE BIBLE,,Language,Literature
903,2,BEST ACTRESS OSCAR WINNERS,,Entertainment,The Oscars
904,2,LLOYDERING,(Alex: Our spelling is suffering a lot!),Entertainment,Movies & Film
905,2,BELOVED BOLIVIA,,Geography,Countries
